unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
1,71,0.0016,-0.0003,100.0,0.3012048192771033,0.2042729452801452,0.3517893315327463,1.0,0.6779388083735824,0.1969696969699725,0.1093062909449926,0.2678571428571423,0.6460554371002161,0.3088235294117112,0.1772112705129487,0.3774528664871113,0.25,0.5116279069767415,0.6819939243302997,1,2,Stage 1,Stage 2,-0.36902365403591647,-0.10821286826491577,-45.10268,-21.811735
1,72,-0.0017,0.0001,100.0,0.3614457831325239,0.1789840854589073,0.4145847400405138,1.0,0.6296296296296333,0.257575757575978,0.1466840168715819,0.2500000000000035,0.6993603411513902,0.3088235294117112,0.1755083083909596,0.2701038861100429,0.25,0.5426356589147296,0.5720795360397659,1,2,Stage 1,Stage 2,-0.3384872936701362,-0.09884302912093687,-37.81351,-31.929626
1,73,-0.0012,-0.0002,100.0,0.3253012048192545,0.4578155657292342,0.2646860229574628,1.0,0.6489533011272073,0.1969696969699725,0.1252355739028985,0.2619047619047627,0.7142857142857082,0.3235294117644116,0.1543502941480028,0.3043478260869605,0.25,0.6899224806201545,0.694973764153552,1,2,Stage 1,Stage 2,-0.41706988954543917,-0.08970673207881008,-53.03889,-3.6676576
1,74,0.0027,0.0001,100.0,0.5271084337349521,0.2967080880750004,0.3246117488183664,1.0,0.6731078904991961,0.257575757575978,0.1082293816745973,0.4345238095238102,0.7590618336887047,0.1323529411756681,0.1689028795541318,0.3409003462870359,0.3333333333333357,0.5116279069767415,0.673570836785423,4,1,Stage 4,Stage 1,-0.27989539371504374,-0.049168983675697976,-34.80664,-20.568415
1,75,0.0009,-0.0004,100.0,0.2259036144578488,0.2459123610202738,0.2121877110060772,1.0,0.6038647342995205,0.257575757575978,0.0923898411558852,0.2202380952380949,0.6567164179104452,0.3382352941175668,0.1557952317060582,0.5278953443632162,0.3333333333333357,0.5813953488372086,0.6322838994752829,1,2,Stage 1,Stage 2,-0.3474013966562834,-0.14325051718625093,-34.0964,-6.8826985
1,76,-0.0015,0.0002,100.0,0.3012048192771033,0.3961194680619186,0.2817353139770446,1.0,0.6135265700483075,0.1818181818180164,0.156241586646324,0.3511904761904745,0.6162046908315659,0.2205882352941444,0.1883579316750925,0.2874182377837613,0.1666666666666714,0.6821705426356601,0.7575255454294378,1,2,Stage 1,Stage 2,-0.4213412669116344,-0.05624533923547144,-51.12022,-3.8126283
1,77,0.0022,0.0004,100.0,0.4036144578313099,0.3326793110965766,0.3160027008777852,1.0,0.7665056360708604,0.2424242424240219,0.1108767836309851,0.3333333333333321,0.6204690831556547,0.294117647058556,0.1822169470533623,0.4928818776452459,0.4166666666666714,0.6589147286821699,0.5258215962441284,4,1,Stage 4,Stage 1,-0.226706921946201,-0.06348651878304765,-23.142292,9.456411
1,78,0.004,0.0002,100.0,0.2349397590361377,0.2119032047089604,0.3688386225523281,1.0,0.5829307568438082,0.2727272727270247,0.0926141972538872,0.3273809523809525,0.7654584221748308,0.4117647058819784,0.1753018887398099,0.2093112735667617,0.3333333333333357,0.5736434108527142,0.6274509803921546,1,2,Stage 1,Stage 2,-0.3659099382177385,-0.15806678552122921,-40.278263,-37.955517
1,79,0.0022,-0.0002,100.0,0.2740963855421796,0.2489644647918041,0.3659689399054713,1.0,0.6312399355877574,0.2121212121210192,0.1172484968141489,0.2976190476190474,0.6737739872068289,0.3676470588234224,0.1829910207451703,0.3397460561754499,0.5,0.5891472868217029,0.5770505385252704,4,2,Stage 4,Stage 2,-0.2699929525555149,-0.0850523168631169,-24.438568,-4.45065
1,80,-0.0002,-0.0004,100.0,0.2198795180723038,0.4560715064312219,0.1912559081701523,1.0,0.6537842190016079,0.2424242424240219,0.0984474558018533,0.4702380952380949,0.603411513859271,0.3235294117644116,0.1791722571988856,0.3793766833397498,0.3333333333333357,0.5813953488372086,0.6449875724937826,4,1,Stage 4,Stage 1,-0.26606508517103195,-0.10488388681641603,-37.05974,-5.4328647
1,81,-0.0018,-0.0004,100.0,0.457831325301214,0.3004142140832826,0.3340648210668462,1.0,0.6489533011272073,0.3030303030300274,0.1058063358162044,0.3452380952380949,0.6332622601279212,0.25,0.1492930126948053,0.3839938437860724,0.3333333333333357,0.4883720930232549,0.6611433305716687,4,2,Stage 4,Stage 2,-0.2210461226592462,-0.11497211234075155,-33.32942,-21.572765
1,82,-0.0012,0.0001,100.0,0.2499999999999715,0.3930673642903883,0.2856178257933841,1.0,0.6972624798711706,0.3030303030300274,0.1188638607197347,0.2380952380952372,0.6950959488273014,0.2205882352941444,0.1759727526060501,0.2835706040784913,0.4166666666666714,0.5813953488372086,0.5207125103562547,1,2,Stage 1,Stage 2,-0.34528824047196616,-0.05947442665176648,-40.453205,3.5556917
1,83,0.0004,0.0005,100.0,0.4367469879518069,0.3708306082406807,0.4073261309925726,1.0,0.5861513687600706,0.2727272727270247,0.1227227856053119,0.2202380952380949,0.6908315565031842,0.25,0.1619362163277955,0.3382070026933448,0.25,0.5116279069767415,0.5981772990886469,4,2,Stage 4,Stage 2,-0.2566401774554451,-0.08480297677021442,-39.8261,-15.364641
1,84,0.0005,0.0002,100.0,0.430722891566262,0.3156747329409199,0.4110398379473317,1.0,0.6537842190016079,0.2272727272729753,0.1289598851296745,0.3154761904761933,0.6076759061833599,0.2647058823527004,0.1630715244091263,0.342439399769141,0.3333333333333357,0.4573643410852668,0.5124275062137542,4,1,Stage 4,Stage 1,-0.17272147644839114,-0.06956166713572107,-27.857452,-23.437588
1,85,0.0025,0.0003,100.0,0.322289156626482,0.4159581425768479,0.4002363268062119,1.0,0.7326892109500847,0.1666666666669698,0.1541326393251338,0.3035714285714306,0.7697228144989197,0.25,0.1825265765300869,0.4809542131589097,0.3333333333333357,0.6744186046511587,0.5382491024578826,4,2,Stage 4,Stage 2,-0.30814629168709157,0.0038916313253251136,-36.786915,20.32996
1,86,-0.0012,0.0004,100.0,0.1897590361445793,0.3871811641595855,0.3597231600270092,1.0,0.6183574879227081,0.3030303030300274,0.1145562236381607,0.3154761904761933,0.6673773987206886,0.3088235294117112,0.1554339973165497,0.3555213543670632,0.5,0.6201550387596875,0.6908312620822983,4,2,Stage 4,Stage 2,-0.28335268025472926,-0.10586678836079522,-52.5161,-30.423168
1,87,0.0,-0.0004,100.0,0.3373493975903727,0.3411816001744086,0.5207629979743409,1.0,0.6843800322061213,0.3636363636360329,0.1291842412276764,0.2916666666666678,0.5842217484008358,0.2647058823527004,0.1572401692641136,0.41439015005772,0.25,0.5736434108527142,0.6158519745926512,4,1,Stage 4,Stage 1,-0.2019943096311747,-0.12041000784271844,-28.186764,-35.053436
1,88,0.0029,0.0003,100.0,0.2259036144578488,0.2234575975583226,0.4024307900067505,1.0,0.7455716586151482,0.257575757575978,0.1121780489993682,0.3630952380952408,0.7484008528784756,0.2352941176468448,0.1627102900196106,0.5144286263947677,0.3333333333333357,0.5891472868217029,0.5722176194421422,4,2,Stage 4,Stage 2,-0.3227800289586897,-0.08131838362302313,-46.499123,-29.416113
1,89,0.0008,-0.0001,100.0,0.3102409638554206,0.2984521473730126,0.337103308575287,1.0,0.6537842190016079,0.2272727272729753,0.1503634568787575,0.3630952380952408,0.6098081023454114,0.294117647058556,0.1817008979254808,0.4771065794536397,0.3333333333333357,0.6279069767441854,0.600110466721901,4,2,Stage 4,Stage 2,-0.24667686358988863,-0.06659889036045025,-29.954294,-30.124323
1,90,0.0017,-0.0001,100.0,0.4397590361445509,0.2908218879441975,0.5178933153274841,1.0,0.4879227053140056,0.3030303030300274,0.1325495826976634,0.2797619047619051,0.5970149253731307,0.3088235294117112,0.1536794302817625,0.2739515198153199,0.25,0.651162790697672,0.7967412317039475,4,1,Stage 4,Stage 1,-0.25576847039898254,-0.14843732283879768,-40.689384,-21.67475
1,91,0.0025,-0.0004,100.0,0.2319277108433652,0.3008502289077839,0.3799797434166088,1.0,0.5942028985507193,0.2121212121210192,0.1300816656196701,0.2797619047619051,0.6098081023454114,0.3235294117644116,0.1778305294664051,0.2693343593689903,0.5,0.7519379844961236,0.6766086716376662,1,2,Stage 1,Stage 2,-0.34338191511410504,-0.08610819880468859,-54.146683,-30.936163
1,92,0.001,-0.0002,100.0,0.5060240963855449,0.413996075866585,0.3126266036461835,1.0,0.637681159420282,0.3636363636360329,0.1194920577941331,0.3571428571428612,0.6865671641790954,0.25,0.1622974507173111,0.2820315505963791,0.3333333333333357,0.6589147286821699,0.6324219828776592,4,1,Stage 4,Stage 1,-0.25138182197223735,-0.10170955055802372,-24.800333,-25.125174
1,93,0.0032,0.0002,100.0,0.4939759036144551,0.4948768258120779,0.4427751519243763,1.0,0.6795491143317349,0.257575757575978,0.1172933680337493,0.3630952380952408,0.5842217484008358,0.294117647058556,0.1713799153679431,0.3697575990765642,0.3333333333333357,0.5581395348837184,0.4881248273957439,4,1,Stage 4,Stage 1,-0.08372739558336956,-0.0628527767010872,-1.8498119,-2.946255
1,94,-0.0021,0.0002,100.0,0.3734939759036138,0.2666230651842198,0.3830182309250531,1.0,0.6457326892109592,0.378787878787989,0.1081396392353966,0.375,0.6226012793177063,0.2794117647058556,0.1675095469088603,0.4905732974220882,0.4166666666666714,0.550387596899224,0.6650096658381699,4,2,Stage 4,Stage 2,-0.16666465940535424,-0.1256811746110439,-11.130408,-52.187145
1,95,0.0019,0.0003,100.0,0.4969879518072275,0.1430128624373239,0.4701215395003366,1.0,0.6537842190016079,0.1818181818180164,0.1216907475545241,0.3154761904761933,0.6886993603411469,0.2058823529409892,0.1635359686242168,0.5101962293189715,0.5,0.480620155038757,0.5974868820767725,4,1,Stage 4,Stage 1,-0.16866000898716618,-0.03697869291418389,-22.368078,-20.361187
1,96,-0.0034,0.0001,100.0,0.2951807228915868,0.2840636581643778,0.217927076299798,1.0,0.5619967793880818,0.257575757575978,0.1210625504801186,0.3214285714285729,0.6332622601279212,0.2647058823527004,0.158685106822169,0.4086186994998115,0.3333333333333357,0.5736434108527142,0.5955537144435255,4,2,Stage 4,Stage 2,-0.2947282192989124,-0.10827420807882651,-32.408646,-6.770131
1,97,0.0035,-0.0003,100.0,0.2590361445783173,0.5391323304992426,0.4314652261985152,1.0,0.5716586151368688,0.2878787878789808,0.109351162164593,0.3630952380952408,0.6353944562899727,0.2647058823527004,0.148622148828565,0.329357445171226,0.3333333333333357,0.6744186046511587,0.5552333609500124,4,2,Stage 4,Stage 2,-0.1965640238027524,-0.09800979054096959,-13.892682,-6.930108
1,98,0.0006,0.0004,100.0,0.2379518072289101,0.4375408763897965,0.3766036461850106,1.0,0.4669887278582934,0.2424242424240219,0.1066140177690044,0.3095238095238102,0.7718550106609712,0.2647058823527004,0.1442357312416149,0.2935744517121961,0.25,0.6356589147286797,0.4987572493786274,4,1,Stage 4,Stage 1,-0.29235971094289626,-0.10593929451209491,-47.17634,-2.0606883
1,99,-0.0005,-0.0,100.0,0.3765060240963862,0.472858077174628,0.4031060094530723,1.0,0.6296296296296333,0.2727272727270247,0.1050435250830119,0.3273809523809525,0.5820895522387985,0.3235294117644116,0.1642584374032409,0.4740284724894223,0.4166666666666714,0.5271317829457338,0.4668599834299911,4,1,Stage 4,Stage 1,-0.058885205097095966,-0.08189579725281075,5.5004635,-17.031517
1,100,-0.0021,-0.0003,100.0,0.3042168674698757,0.4052757793765025,0.4912221471978384,1.0,0.7037037037037095,0.257575757575978,0.1076460558197922,0.4702380952380949,0.6098081023454114,0.294117647058556,0.1679739911239508,0.3816852635629075,0.3333333333333357,0.6124031007751931,0.7108533554266785,4,1,Stage 4,Stage 1,-0.20399285540381212,-0.09890134593227987,-26.792227,-34.18291
1,101,0.0012,0.0003,100.0,0.463855421686759,0.2864617396991562,0.3571910871033097,1.0,0.5668276972624824,0.2424242424240219,0.137171318316426,0.4583333333333321,0.6823027718550065,0.294117647058556,0.1343275879863767,0.4247787610619511,0.25,0.4728682170542626,0.7190002761668026,4,1,Stage 4,Stage 1,-0.19105611151010812,-0.11602288459356674,-30.48462,-25.358017
1,102,0.0017,0.0005,100.0,0.4939759036144551,0.393939393939398,0.3573598919648901,1.0,0.5748792270531311,0.378787878787989,0.1329534236740599,0.3809523809523831,0.5735607675906209,0.25,0.1571885643513226,0.5048095421315892,0.4166666666666714,0.6201550387596875,0.6505109085887923,4,1,Stage 4,Stage 1,-0.08403980803420968,-0.10069223589181642,-13.690792,-20.202736
1,103,-0.0013,0.0001,100.0,0.3012048192771033,0.2230215827338142,0.353814989871708,1.0,0.6103059581320451,0.2878787878789808,0.1415686978372079,0.4285714285714306,0.579957356076747,0.3235294117644116,0.1262256166787025,0.3901500577145071,0.3333333333333357,0.4263565891472822,0.7383319524993084,4,2,Stage 4,Stage 2,-0.21086101279529976,-0.1493606157847841,-33.633026,-25.811224
1,104,-0.0001,0.0001,100.0,0.3253012048192545,0.4270765206017088,0.405131667792034,1.0,0.6135265700483075,0.2727272727270247,0.1032038050794241,0.2916666666666678,0.7867803837953034,0.3088235294117112,0.1648776963566973,0.2970373220469469,0.3333333333333357,0.6356589147286797,0.6146092239712786,4,2,Stage 4,Stage 2,-0.3127959964775806,-0.09369448308682682,-41.19097,-2.2479963
1,105,0.0024,0.0004,100.0,0.2409638554216826,0.375844778722481,0.3539837947332884,1.0,0.5249597423510437,0.2878787878789808,0.1194920577941331,0.2738095238095255,0.6652452025586229,0.294117647058556,0.1758179378676843,0.41439015005772,0.4166666666666714,0.4883720930232549,0.6786799226732967,4,2,Stage 4,Stage 2,-0.22604374299200547,-0.09078466258501111,-27.176224,-0.2768904
1,106,0.0,0.0001,100.0,0.4427710843373234,0.392631349465887,0.3747467927076293,1.0,0.6038647342995205,0.2727272727270247,0.1260432558556914,0.3511904761904745,0.6012793176972195,0.3088235294117112,0.1364433894106724,0.544440169295882,0.3333333333333357,0.7286821705426334,0.7188621927644263,4,2,Stage 4,Stage 2,-0.1939670486415938,-0.11714770201657103,-34.368233,-42.686333
1,107,-0.0012,-0.0001,100.0,0.397590361445765,0.5251798561151162,0.4301147873058752,1.0,0.626409017713371,0.257575757575978,0.1209279368213245,0.2976190476190474,0.6524520255863564,0.2794117647058556,0.1675095469088603,0.3816852635629075,0.6666666666666714,0.6744186046511587,0.7103010218171804,4,1,Stage 4,Stage 1,-0.1566565139151474,-0.031412661268107364,-25.91805,9.614404
1,108,0.0008,0.0001,100.0,0.6867469879518069,0.3241770220187518,0.2906819716407831,1.0,0.737520128824471,0.3636363636360329,0.1135241855873658,0.4523809523809525,0.603411513859271,0.2205882352941444,0.1629683145835514,0.3401308195459762,0.4166666666666714,0.4728682170542626,0.5647611157138925,4,1,Stage 4,Stage 1,-0.09224571575552998,-0.0838513811240853,0.80183023,-37.17267
1,109,-0.0011,-0.0003,100.0,0.3855421686747036,0.3359494222803647,0.4532410533423352,1.0,0.6022544283413964,0.3030303030300274,0.1319213856232579,0.4345238095238102,0.6247334754797436,0.3382352941175668,0.1601300443802245,0.1954597922277798,0.5,0.7054263565891432,0.6378072355702855,4,1,Stage 4,Stage 1,-0.19422798368639466,-0.1106486910080759,-19.527525,-12.755408
1,110,-0.0,0.0004,100.0,0.4036144578313099,0.4135600610420766,0.3210668467251842,1.0,0.681159420289859,0.3484848484849863,0.1331329085524544,0.4166666666666643,0.7078891257995679,0.3529411764702672,0.140468572608114,0.5344363216621844,0.4166666666666714,0.7131782945736447,0.553576360121518,4,1,Stage 4,Stage 1,-0.15680569393371876,-0.10763721784873034,-19.47353,-3.0453746
1,111,0.0008,0.0004,100.0,0.4397590361445509,0.2908218879441975,0.4365293720459142,1.0,0.5861513687600706,0.3333333333330301,0.1342098178228497,0.4583333333333321,0.6055437100213226,0.3823529411761228,0.1675095469088603,0.4609465178914931,0.3333333333333357,0.6046511627906987,0.4409003037834864,4,1,Stage 4,Stage 1,-0.033719198207135814,-0.12684260162431632,3.9193032,-45.62451
1,112,0.0005,0.0003,100.0,0.4367469879518069,0.3361674296926153,0.3306887238352445,1.0,0.5378421900161072,0.2424242424240219,0.1325944539172638,0.2202380952380949,0.684434968017058,0.294117647058556,0.1629683145835514,0.4601769911504405,0.5,0.5426356589147296,0.5889257111295194,4,1,Stage 4,Stage 1,-0.17868664154486574,-0.05925031238691736,-22.09769,-12.701996
1,113,0.0007,0.0001,100.0,0.4427710843373234,0.4318726836712443,0.4108710330857512,1.0,0.4927536231884062,0.3030303030300274,0.1409853719824099,0.3630952380952408,0.6524520255863564,0.4117647058819784,0.1516152337702507,0.51212004617161,0.4166666666666714,0.5891472868217029,0.5742888704777656,4,1,Stage 4,Stage 1,-0.028804586675660493,-0.10942339696270072,13.48743,-22.05442
1,114,0.0003,0.0004,100.0,0.3313253012047994,0.3788968824940113,0.3497636731937881,1.0,0.7149758454106205,0.257575757575978,0.1115049807053765,0.4345238095238102,0.63752665245201,0.397058823529278,0.1673031272577105,0.4005386687187382,0.5,0.5813953488372086,0.6644573322286647,4,1,Stage 4,Stage 1,-0.1831224982219754,-0.10035917874669885,-22.268879,-1.526964
1,115,-0.0017,0.0005,100.0,0.4367469879518069,0.5188576411597978,0.4110398379473317,1.0,0.6892109500805219,0.3181818181819835,0.1285111729336847,0.3452380952380949,0.5692963752665321,0.3529411764702672,0.1427391887707756,0.4217006540977337,0.4166666666666714,0.6124031007751931,0.5633802816901365,4,1,Stage 4,Stage 1,-0.08659838170632092,-0.09786632733637043,0.49610516,-16.476969
1,116,-0.002,-0.0003,100.0,0.430722891566262,0.2020928711576246,0.3332207967589475,1.0,0.7326892109500847,0.2727272727270247,0.1255496724400941,0.3452380952380949,0.6204690831556547,0.25,0.1781401589431297,0.3116583301269742,0.5,0.6899224806201545,0.6310411488539032,4,1,Stage 4,Stage 1,-0.3061114452325717,-0.0751202382283172,-52.671112,-23.892168
1,117,0.0005,0.0004,100.0,0.3524096385542066,0.4083278831480328,0.4574611748818356,1.0,0.7632850241545981,0.3030303030300274,0.1251009602441044,0.3988095238095255,0.5394456289978677,0.3235294117644116,0.1351016616781919,0.387456714120816,0.25,0.4573643410852668,0.389947528307097,4,1,Stage 4,Stage 1,-0.08162838144939544,-0.1156541719049613,-7.542964,-37.562473
1,118,-0.0006,-0.0004,100.0,0.3403614457831452,0.318944844124708,0.4572923700202551,1.0,0.7085346215780959,0.3030303030300274,0.1318765144036646,0.4166666666666643,0.5586353944562745,0.3529411764702672,0.1820105274022054,0.3647556752597225,0.4166666666666714,0.5736434108527142,0.5556476111571413,4,1,Stage 4,Stage 1,-0.1307970333721171,-0.09759876788912974,-12.817664,-45.931717
1,119,0.0013,0.0005,100.0,0.4397590361445509,0.5615870939611938,0.3749155975692098,1.0,0.6312399355877574,0.3030303030300274,0.1084088665529918,0.4166666666666643,0.5906183368870046,0.3088235294117112,0.1233873464753827,0.3636013851481365,0.5,0.6744186046511587,0.586302126484398,4,1,Stage 4,Stage 1,-0.08760495899713028,-0.10230994458356657,-0.7056,-15.245842
1,120,-0.0024,0.0005,100.0,0.4819277108433653,0.4957488554610876,0.4292707629979766,1.0,0.6135265700483075,0.3030303030300274,0.121107421699719,0.4464285714285729,0.5650319829424433,0.3235294117644116,0.132263391474865,0.3001154290111643,0.4166666666666714,0.5193798449612395,0.56876553438277,4,1,Stage 4,Stage 1,-0.03495473328867227,-0.10860723139976393,12.254155,-37.45188
1,121,-0.0033,0.0004,100.0,0.4277108433734895,0.490952692391545,0.5005064145847413,1.0,0.6199677938808463,0.257575757575978,0.0863322265099171,0.3511904761904745,0.5565031982942372,0.2352941176468448,0.1754567034781686,0.3901500577145071,0.5,0.379844961240309,0.7288041977354354,4,1,Stage 4,Stage 1,-0.052290677671865904,-0.059110859666985,3.1428325,11.98777
